"","lon","lat","osm_id","code","fclass","name"
"10428",77.1736276,28.6926738,"1402109581",2001,"police","Ashok Vihar Police Station"
"10467",76.1670411,30.1559043,"1411836860",2001,"police","Thana Samana"
"10551",76.9599625,11.2435451,"1423854834",2001,"police","Karamadai Police Station"
"10635",75.6470124,30.7725876,"1434007282",2001,"police","Police station, block road, sudhar"
"10683",78.5374144,17.4498705,"1435322443",2001,"police","Malkajgiri Police Station"
"10826",75.8492807,30.7433185,"1446869224",2001,"police","police station dehlon"
"10847",78.4852099,17.3946616,"1447172305",2001,"police","ABIDS Police Station"
"10948",80.1601292,13.0343074,"1451946829",2001,"police","Porur Police Station"
"11004",80.5886841,28.7051109,"1459845705",2001,"police","City Police, Dhangadhi"
"11050",77.578628,13.0015732,"1462686365",2001,"police","Vyali Kaval Police Station"
"11153",77.5803145,13.1003251,"1463617225",2001,"police","Yelahanka New Town"
"11285",77.6217662,12.9414357,"1464792247",2001,"police","Koramangala Police Station"
"11333",77.5540315,13.0053514,"1465059602",2001,"police","Subramanyanagar police station"
"11392",76.4609816,13.2608896,"1465640657",2001,"police","Tiptur Rural Police station"
"11450",77.5428228,12.89776,"1466618581",2001,"police","Subramanyapura Police Station"
"11467",74.7481242,13.3321915,"1466678862",2001,"police","Traffic Police Station Udupi"
"11496",77.4693429,12.6804936,"1466742314",2001,"police","Harohalli Police station"
"11573",77.5472925,13.002773,"1467779094",2001,"police","Mahalaxmi Layout Police Station"
"11850",76.2096639,15.0530156,"1469285618",2001,"police","Police station"
"11896",76.9713177,11.001692,"1470432055",2001,"police",NA
"12048",87.3082055,22.3193065,"1471143772",2001,"police","Police Outpost"
"12101",77.3912404,13.0994535,"1471781362",2001,"police","Nelamangala Police station"
"12134",77.4036456,13.0958954,"1471836954",2001,"police","Nelamangala Rural Police station"
"12142",76.9515418,11.0268887,"1471854713",2001,"police","B-11 Saibaba Colony Police Station"
"12228",76.9721699,11.0137917,"1472199309",2001,"police","Coimbatore Central Jail"
"12376",76.3298915,9.4944211,"1472943430",2001,"police","South Police Station"
"12385",77.5615008,12.9363435,"1472981151",2001,"police",NA
"12413",75.8062209,14.5149816,"1473086293",2001,"police","Harihara Police Station"
"12453",76.3453723,9.4302161,"1473262642",2001,"police","Police Station, Punnapra"
"12494",86.4338159,23.7965099,"1473613521",2001,"police","Polica Station Dhanbad"
"12500",77.5875826,12.9117381,"1473782433",2001,"police","Jp Nagar Police Station"
"12518",77.5960584,12.950198,"1473809320",2001,"police","Wilson Garden Police Station"
"12634",76.3238183,9.4890834,"1474032572",2001,"police","Police Station"
